date,avg_load
10/10/2009,8175.891042
10/11/2009,7808.952083
10/12/2009,8579.73
10/13/2009,8512.157708
10/14/2009,8479.640625
10/15/2009,8499.051667
10/16/2009,8492.165
10/17/2009,7947.776875
10/18/2009,7655.20875
10/19/2009,8527.498958
10/20/2009,8711.540625
10/21/2009,8914.603333
10/22/2009,8662.167292
10/23/2009,8748.407292
10/24/2009,7894.44875
10/25/2009,7629.026667
10/26/2009,8656.488958
10/27/2009,8742.09125
10/28/2009,8664.880417
10/29/2009,8713.936042
10/30/2009,8793.953542
10/31/2009,8022.275833
11/1/2009,7873.608125
11/2/2009,9068.205625
11/3/2009,9660.27625
11/4/2009,8817.285
11/5/2009,8691.300417
11/6/2009,8550.919583
11/7/2009,7883.57
11/8/2009,7740.431458
11/9/2009,8859.650625
11/10/2009,8970.845
11/11/2009,9056.426042
11/12/2009,9303.9525
11/13/2009,8793.284583
11/14/2009,8268.905208
11/15/2009,8071.720208
11/16/2009,9726.015
11/17/2009,8893.5225
11/18/2009,8969.781875
11/19/2009,9880.287917
11/20/2009,10482.84438
11/21/2009,9276.381042
11/22/2009,9503.372292
11/23/2009,8881.807083
11/24/2009,8703.649583
11/25/2009,9342.855208
11/26/2009,9619.006875
11/27/2009,9673.735833
11/28/2009,9076.257292
11/29/2009,8193.226667
11/30/2009,8665.206875
12/1/2009,8472.341458
12/2/2009,8532.840833
12/3/2009,8811.134167
12/4/2009,8753.538542
12/5/2009,8070.047708
12/6/2009,8031.600625
12/7/2009,9983.009583
12/8/2009,9782.356458
12/9/2009,9008.051875
12/10/2009,9221.450833
12/11/2009,8885.981458
12/12/2009,8301.292917
12/13/2009,8285.726875
12/14/2009,8906.989792
12/15/2009,9174.861875
12/16/2009,9929.134792
12/17/2009,10717.26313
12/18/2009,8957.88125
12/19/2009,8206.298542
12/20/2009,7726.600417
12/21/2009,9026.889375
12/22/2009,9596.164167
12/23/2009,9696.941667
12/24/2009,9292.938333
12/25/2009,7270.696875
12/26/2009,6893.185208
12/27/2009,7222.985833
12/28/2009,7626.666042
12/29/2009,8086.074792
12/30/2009,8139.750833
12/31/2009,8184.118125
8/1/2010,8445.587083
8/2/2010,9879.435625
8/3/2010,9950.910208
8/4/2010,9664.97125
8/5/2010,9826.524375
8/6/2010,9923.18
8/7/2010,9290.955417
8/8/2010,8969.826458
8/9/2010,9728.34625
8/10/2010,9962.573542
8/11/2010,9597.495417
8/12/2010,9790.642708
8/13/2010,9528.689167
8/14/2010,8725.110208
8/15/2010,8272.383958
8/16/2010,9145.61625
8/17/2010,9615.256042
8/18/2010,9525.764167
8/19/2010,8834.543333
8/20/2010,8925.075208
8/21/2010,8631.614792
8/22/2010,8520.126042
8/23/2010,9578.19375
8/24/2010,9271.03375
8/25/2010,9309.197917
8/26/2010,9524.623542
8/27/2010,9362.764792
8/28/2010,8813.063125
8/29/2010,8459.927708
8/30/2010,9125.726667
8/31/2010,9047.69375
9/1/2010,8781.965417
9/2/2010,8914.072292
9/3/2010,8970.142083
9/4/2010,8278.573333
9/5/2010,7675.544167
9/6/2010,8783.694583
9/7/2010,9166.045417
9/8/2010,9044.199583
9/9/2010,9165.266875
9/10/2010,8883.115208
9/11/2010,8185.110625
9/12/2010,7911.887917
9/13/2010,8571.313542
9/14/2010,8961.432083
9/15/2010,8766.689583
9/16/2010,8742.562083
9/17/2010,8798.457083
9/18/2010,8086.23125
9/19/2010,7917.89
9/20/2010,8808.061667
9/21/2010,8774.931042
9/22/2010,8633.54625
9/23/2010,8683.818958
9/24/2010,8543.342083
9/25/2010,7787.859583
9/26/2010,7471.310417
9/27/2010,8250.728333
9/28/2010,8337.619792
9/29/2010,8525.8175
9/30/2010,8701.415208
10/1/2010,8662.835833
10/2/2010,7873.530417
10/3/2010,7497.719792
10/4/2010,7504.525
10/5/2010,8410.47125
10/6/2010,8432.40375
10/7/2010,8406.2075
10/8/2010,8429.285208
10/9/2010,7834.343125
10/10/2010,7520.321042
10/11/2010,8433.204375
10/12/2010,8604.943333
10/13/2010,8573.43125
10/14/2010,8652.095
10/15/2010,8508.910417
10/16/2010,7882.062083
10/17/2010,7577.601875
10/18/2010,8391.385625
10/19/2010,8642.384167
10/20/2010,8419.343958
10/21/2010,8475.382917
10/22/2010,8437.792917
10/23/2010,7773.144583
10/24/2010,7715.245833
10/25/2010,8453.487708
10/26/2010,8467.278333
10/27/2010,8467.205417
10/28/2010,8417.94
10/29/2010,8391.664792
10/30/2010,7840.9225
10/31/2010,7548.056458
11/1/2010,8442.521667
11/2/2010,8353.293958
11/3/2010,8330.639375
11/4/2010,8384.209792
11/5/2010,8366.381875
11/6/2010,7765.04125
11/7/2010,7451.99875
11/8/2010,8436.246875
11/9/2010,8529.655417
11/10/2010,8665.133542
11/11/2010,8740.7825
11/12/2010,8998.81375
11/13/2010,8405.016667
11/14/2010,8270.540208
11/15/2010,8762.529375
11/16/2010,8509.019583
11/17/2010,8380.241042
11/18/2010,8453.517083
11/19/2010,8254.142083
11/20/2010,7633.480625
11/21/2010,7410.207708
11/22/2010,8512.581042
11/23/2010,8644.056458
11/24/2010,8821.346458
11/25/2010,9049.539792
11/26/2010,8927.396042
11/27/2010,8177.396875
11/28/2010,7566.835208
11/29/2010,8343.064375
11/30/2010,8466.334583
